frame.time_epoch,tcp.analysis.ack_rtt
"1684649494.012994470","0.033329816"
"1684649494.016312149",
"1684649494.016313501",
"1684649494.016313890",
"1684649494.016314239",
"1684649494.016314603",
"1684649494.016314947",
"1684649494.016315280",
"1684649494.016321858",
"1684649494.016322353",
"1684649494.016322667",
"1684649494.016323030",
"1684649494.016323666",
"1684649494.016323990",
"1684649494.016324277",
"1684649494.016324578",
"1684649494.016324847",
"1684649494.016325135",
"1684649494.019529483",
"1684649494.032992518","0.036506335"
"1684649494.033003756","0.033434296"
"1684649494.033007704","0.016692424"
"1684649494.036414282",
"1684649494.036419275",
"1684649494.036419975",
"1684649494.036420410",
"1684649494.036421318",
"1684649494.036421873",
"1684649494.036422399",
"1684649494.036422877",
"1684649494.036423392",
"1684649494.036423957",
"1684649494.036424759",
"1684649494.036425482",
"1684649494.036449533",
"1684649494.039591130",
"1684649494.039593559",
"1684649494.039594045",
"1684649494.039594397",
"1684649494.053046376","0.036722099"
"1684649494.053065679","0.033536196"
"1684649494.053071566","0.016651591"
"1684649494.056386291",
"1684649494.056398724",
"1684649494.056399105",
"1684649494.056399549",
"1684649494.056399867",
"1684649494.056400193",
"1684649494.056400914",
"1684649494.056401206",
"1684649494.056401539",
"1684649494.056401893",
"1684649494.056402256",
"1684649494.056402537",
"1684649494.056402903",
"1684649494.056403218",
"1684649494.056403546",
"1684649494.056403851",
"1684649494.056404169",
"1684649494.056418869",
"1684649494.072985129","0.036562730"
"1684649494.072997225","0.033402828"
"1684649494.073001406","0.016602301"
"1684649494.076343407",
"1684649494.076344948",
"1684649494.076345438",
"1684649494.076345917",
"1684649494.076350268",
"1684649494.076350585",
"1684649494.076350919",
"1684649494.076351233",
"1684649494.076351532",
"1684649494.076352198",
"1684649494.076352489",
"1684649494.076352771",
"1684649494.076353056",
"1684649494.076353330",
"1684649494.079566675",
"1684649494.079567847",
"1684649494.079568279",
"1684649494.093011320","0.036592451"
"1684649494.093022582","0.016677634"
"1684649494.096302452",
"1684649494.096303734",
"1684649494.096304189",
"1684649494.096304547",
"1684649494.096315157",
"1684649494.096337363",
"1684649494.096338003",
"1684649494.096338652",
"1684649494.096339006",
"1684649494.096341830",
"1684649494.096342299",
"1684649494.096342739",
"1684649494.096343179",
"1684649494.096343595",
"1684649494.096344127",
"1684649494.096344572",
"1684649494.096345016",
"1684649494.099530095",
"1684649494.113079945","0.033511666"
"1684649494.113092199","0.016787652"
"1684649494.116399832",
"1684649494.116401142",
"1684649494.116401700",
"1684649494.116402130",
"1684649494.116402474",
"1684649494.116402810",
"1684649494.116403238",
"1684649494.116403782",
"1684649494.116404094",
"1684649494.116404436",
"1684649494.116404811",
"1684649494.116405106",
"1684649494.119638041",
"1684649494.119639164",
"1684649494.119639593",
"1684649494.119639979",
"1684649494.119640371",
"1684649494.132975850","0.036633551"
"1684649494.132987054","0.036642038"
"1684649494.132992541","0.016590841"
"1684649494.136313953",
"1684649494.136315211",
"1684649494.136315658",
"1684649494.136316058",
"1684649494.136316454",
"1684649494.136316827",
"1684649494.136317178",
"1684649494.136317818",
"1684649494.136318181",
"1684649494.136318520",
"1684649494.136318839",
"1684649494.136319161",
"1684649494.136319449",
"1684649494.136319762",
"1684649494.136320064",
"1684649494.136320333",
"1684649494.136320654",
"1684649494.139531521",
"1684649494.153086880","0.036683098"
"1684649494.153097530","0.033457551"
"1684649494.153101922","0.016785864"
"1684649494.156407340",
"1684649494.156408825",
"1684649494.156409327",
"1684649494.156409864",
"1684649494.156410386",
"1684649494.156411022",
"1684649494.156411491",
"1684649494.156413921",
"1684649494.156414498",
"1684649494.156414941",
"1684649494.156415463",
"1684649494.156416578",
"1684649494.156416901",
"1684649494.156417368",
"1684649494.156417687",
"1684649494.156418015",
"1684649494.159625183",
"1684649494.172953114","0.036634275"
"1684649494.172964215","0.036643882"
"1684649494.172968488","0.033436967"
"1684649494.176302984",
"1684649494.176313664",
"1684649494.176313990",
"1684649494.176314349",
"1684649494.176314661",
"1684649494.176314927",
"1684649494.176315258",
"1684649494.176315535",
"1684649494.176315794",
"1684649494.176316094",
"1684649494.176328572",
"1684649494.179548855",
"1684649494.179550011",
"1684649494.179550394",
"1684649494.179550786",
"1684649494.179551171",
"1684649494.179551511",
"1684649494.179551874",
"1684649494.192898537","0.036484616"
"1684649494.192909244","0.036491557"
"1684649494.192913040","0.033287857"
"1684649494.192916802","0.016602453"
"1684649494.196177935",
"1684649494.199470433",
"1684649494.199471666",
"1684649494.199472059",
"1684649494.199472447",
"1684649494.199473072",
"1684649494.199473456",
"1684649494.199473920",
"1684649494.199474291",
"1684649494.199474631",
"1684649494.199474988",
"1684649494.199475297",
"1684649494.199475639",
"1684649494.199475937",
"1684649494.199476238",
"1684649494.199476537",
"1684649494.199476830",
"1684649494.199477138",
"1684649494.212993779","0.033443768"
"1684649494.213005654","0.033453780"
"1684649494.216307714",
"1684649494.216313061",
"1684649494.216313466",
"1684649494.216313822",
"1684649494.216314194",
"1684649494.216314556",
"1684649494.216314925",
"1684649494.216315329",
"1684649494.216315683",
"1684649494.216316000",
"1684649494.216316440",
"1684649494.216316835",
"1684649494.216317185",
"1684649494.216317525",
"1684649494.216317805",
"1684649494.216318093",
"1684649494.219529984",
"1684649494.232982755","0.033507116"
"1684649494.232994970","0.033517832"
"1684649494.232999408","0.016685586"
"1684649494.236292112",
"1684649494.236293292",
"1684649494.236293732",
"1684649494.236294095",
"1684649494.236294458",
"1684649494.236294761",
"1684649494.236295109",
"1684649494.236295489",
"1684649494.236295862",
"1684649494.236296297",
"1684649494.236296773",
"1684649494.236297101",
"1684649494.236297812",
"1684649494.236298107",
"1684649494.236298427",
"1684649494.236298737",
"1684649494.236299056",
"1684649494.236299383",
"1684649494.252994440","0.036678000"
"1684649494.253005210","0.036687117"
"1684649494.253009497","0.016715402"
"1684649494.259536998",
"1684649494.262817888",
"1684649494.262818948",
"1684649494.262819358",
"1684649494.262819737",
"1684649494.262820099",
"1684649494.262820430",
"1684649494.272973824","0.036678335"
"1684649494.272984017","0.036684634"
"1684649494.292936557","0.030116820"
"1684649494.292946592","0.030126162"
"1684649494.422129586",
"1684649494.422145863",
"1684649494.422150366",
"1684649494.425435710","0.003289847"
"1684649494.425439361","0.003288995"
"1684649494.428699402",
"1684649494.428705673",
"1684649494.428706057",
"1684649494.428706458",
"1684649494.428706746",
"1684649494.428707041",
"1684649494.428707350",
"1684649494.428707639",
"1684649494.428749695",
"1684649494.428750910",
"1684649494.428751780",
"1684649494.428752258",
"1684649494.428755162",
"1684649494.428755520",
"1684649494.428755812",
"1684649494.428759976",
"1684649494.428760482",
"1684649494.428760952",
"1684649494.428761429",
"1684649494.428761887",
"1684649494.428762257",
"1684649494.428789273",
"1684649494.428789887",
"1684649494.428790736",
"1684649494.428791221",
"1684649494.428791752",
"1684649494.428793914",
"1684649494.431969841",
"1684649494.431971778",
"1684649494.431972641",
"1684649494.431973089",
"1684649494.431977538",
"1684649494.431978043",
"1684649494.431978575",
"1684649494.431979334",
"1684649494.432006641",
"1684649494.432007305",
"1684649494.432007731",
"1684649494.432008143",
"1684649494.432008535",
"1684649494.432012779",
"1684649494.432014780",
"1684649494.432015119",
"1684649494.432015594",
"1684649494.432015970",
"1684649494.432046760",
"1684649494.432047253",
"1684649494.432047619",
"1684649494.432049765",
"1684649494.432050540",
"1684649494.432053044",
"1684649494.432053355",
"1684649494.432053662",
"1684649494.432053954",
"1684649494.432074551",
"1684649494.432075020",
"1684649494.432077125",
"1684649494.432077469",
"1684649494.432081292",
"1684649494.432081600",
"1684649494.432081872",
"1684649494.432082199",
"1684649494.432082485",
"1684649494.432082734",
"1684649494.432095626",
"1684649494.432095932",
"1684649494.453012850","0.024306104"
"1684649494.453035102","0.024327463"
"1684649494.453039318","0.024283506"
"1684649494.472992913","0.044203640"
"1684649494.473012562","0.041042721"
"1684649494.473019275","0.041041737"
"1684649494.473023337","0.041008557"
"1684649494.473032559","0.040978605"
"1684649494.473039909","0.040958309"
"1684649494.473043788","0.040948162"
"1684649494.476314481",
"1684649494.479658231",
"1684649494.479689790",
"1684649494.479690652",
"1684649494.479691078",
"1684649494.479691424",
"1684649494.479691799",
"1684649494.479692171",
"1684649494.479692706",
"1684649494.479693050",
"1684649494.479693407",
"1684649494.479693758",
"1684649494.479694081",
"1684649494.479694372",
"1684649494.479694674",
"1684649494.479694968",
"1684649494.479695269",
"1684649494.479695613",
"1684649494.479696288",
"1684649494.479696595",
"1684649494.479696925",
"1684649494.479697226",
"1684649494.479697560",
"1684649494.479697860",
"1684649494.479698143",
"1684649494.479698495",
"1684649494.479698800",
"1684649494.479699116",
"1684649494.479699409",
"1684649494.479699683",
"1684649494.479699994",
"1684649494.479700290",
"1684649494.479700571",
"1684649494.479700928",
"1684649494.479701239",
"1684649494.479701531",
"1684649494.479701823",
"1684649494.479702463",
"1684649494.479702773",
"1684649494.479703073",
"1684649494.479703350",
"1684649494.479703993",
"1684649494.479704410",
"1684649494.479704678",
"1684649494.479704988",
"1684649494.479705285",
"1684649494.479705573",
"1684649494.479705863",
"1684649494.479722554",
"1684649494.479758661",
"1684649494.482868745",
"1684649494.482869991",
"1684649494.482870410",
"1684649494.482870789",
"1684649494.482871180",
"1684649494.482871538",
"1684649494.482871911",
"1684649494.482872291",
"1684649494.482872724",
"1684649494.482873357",
"1684649494.482873720",
"1684649494.482874082",
"1684649494.482874442",
"1684649494.482874739",
"1684649494.482875053",
"1684649494.482875368",
"1684649494.512990724","0.036676243"
"1684649494.513005407","0.033313236"
"1684649494.513011124","0.033318074"
"1684649494.513014819","0.033320145"
"1684649494.513028336","0.033331411"
"1684649494.513034105","0.033334989"
"1684649494.513039298","0.033339008"
"1684649494.513045402","0.033342939"
"1684649494.513051458","0.033347048"
"1684649494.516344612",
"1684649494.516346154",
"1684649494.516346730",
"1684649494.516347287",
"1684649494.516347831",
"1684649494.516348328",
"1684649494.516348891",
"1684649494.516349542",
"1684649494.516350011",
"1684649494.516350491",
"1684649494.519596779",
"1684649494.519598039",
"1684649494.519598435",
"1684649494.519598819",
"1684649494.519599201",
"1684649494.519599582",
"1684649494.519599908",
"1684649494.519600317",
"1684649494.519600712",
"1684649494.519601110",
"1684649494.519601530",
"1684649494.519601881",
"1684649494.519602226",
"1684649494.519662548",
"1684649494.519663207",
"1684649494.519663632",
"1684649494.519664080",
"1684649494.519664596",
"1684649494.519665037",
"1684649494.519665782",
"1684649494.519666232",
"1684649494.519666696",
"1684649494.519667104",
"1684649494.521914538","0.039045793"
"1684649494.521925371","0.039054961"
"1684649494.529800012","0.046926292"
"1684649494.529809982","0.046934614"
"1684649494.530852759","0.014506029"
"1684649494.533114757",
"1684649494.533115939",
"1684649494.533116324",
"1684649494.533116774",
"1684649494.533117130",
"1684649494.533117494",
"1684649494.533117848",
"1684649494.533118277",
"1684649494.533118971",
"1684649494.533119307",
"1684649494.533119604",
"1684649494.533119885",
"1684649494.533120157",
"1684649494.538005977","0.021657086"
"1684649494.552923229","0.033324794"
"1684649494.552932087","0.033331375"
"1684649494.552936084","0.033272452"
"1684649494.552940498","0.033273802"
"1684649494.552944140","0.019827366"
"1684649494.572937440","0.039817283"
"1684649496.793035219",
"1684649496.796366674","0.003331455"
"1684649496.802242064",
"1684649496.802264251",
"1684649496.805509592","0.003267528"
"1684649496.805512096","0.003247845"
"1684649497.155400442",
"1684649497.155406137",
"1684649497.155407498",
"1684649497.155408731",
"1684649497.162258155",
"1684649497.162277561",
"1684649497.162492760",
"1684649497.162895015",
"1684649497.165889206","0.003631051"
"1684649497.165891626","0.003614065"
"1684649497.165892907","0.003400147"
"1684649497.165894078","0.002999063"
"1684649497.170207807","0.014799076"
"1684649497.179110383",
"1684649497.179119139",
"1684649497.182518731","0.003408348"
"1684649497.182521225","0.003402086"
"1684649497.462537965",
"1684649497.462542727",
"1684649497.462544083",
"1684649497.493150822","0.030606739"
"1684649497.493168251",
"1684649497.496506541","0.003338290"
"1684649498.262161720",
"1684649498.262192141",
"1684649498.262198021",
"1684649498.265603184","0.003411043"
"1684649498.268817457","0.006619436"
"1684649498.268818626",
"1684649498.268822788",
"1684649498.268823183",
"1684649498.268823607",
"1684649498.268828167",
"1684649498.268828573",
"1684649498.268828955",
"1684649498.268882406",
"1684649498.268882767",
"1684649498.293096606","0.024272999"
"1684649498.293118675","0.024235908"
"1684649498.296591000",
"1684649498.296592233",
"1684649498.296592626",
"1684649498.296592971",
"1684649498.296593338",
"1684649498.296593680",
"1684649498.296597376",
"1684649498.296597814",
"1684649498.296598182",
"1684649498.296598491",
"1684649498.296598847",
"1684649498.296599201",
"1684649498.332976455","0.036383829"
"1684649498.332996861","0.036399047"
"1684649498.333002710","0.036403863"
"1684649498.339663151",
"1684649498.339664106",
"1684649498.339664493",
"1684649498.339664878",
"1684649498.339671109",
"1684649498.339671509",
"1684649498.339672444",
"1684649498.339672781",
"1684649498.339673136",
"1684649498.339673526",
"1684649498.339673869",
"1684649498.339674238",
"1684649498.339674582",
"1684649498.342852418",
"1684649498.353029053","0.013364175"
"1684649498.373049068","0.033375542"
"1684649498.373070230","0.033395648"
"1684649498.376458819",
"1684649498.379795803",
"1684649498.379796858",
"1684649498.379797260",
"1684649498.379797612",
"1684649498.379797960",
"1684649498.379802966",
"1684649498.379803357",
"1684649498.379803708",
"1684649498.379804033",
"1684649498.379804389",
"1684649498.379804739",
"1684649498.379805076",
"1684649498.379805435",
"1684649498.379805768",
"1684649498.379806111",
"1684649498.382981444",
"1684649498.413044387","0.036585568"
"1684649498.413060480","0.033255741"
"1684649498.413066173","0.030084729"
"1684649498.416450136",
"1684649498.416451180",
"1684649498.416451573",
"1684649498.416454876",
"1684649498.416455324",
"1684649498.416455701",
"1684649498.416456039",
"1684649498.416491126",
"1684649498.416559578",
"1684649498.416560719",
"1684649498.419717345",
"1684649498.419718310",
"1684649498.419718702",
"1684649498.419719052",
"1684649498.419720687",
"1684649498.419724935",
"1684649498.419725276",
"1684649498.419725666",
"1684649498.419725967",
"1684649498.419726270",
"1684649498.419726587",
"1684649498.453048960","0.036594084"
"1684649498.453063570","0.033344518"
"1684649498.453068584","0.033342314"
"1684649498.486562905",
"1684649498.486564330",
"1684649498.489824350",
"1684649498.489825247",
"1684649498.489825639",
"1684649498.489836625",
"1684649498.489837011",
"1684649498.489837338",
"1684649498.489837658",
"1684649498.489838010",
"1684649498.489838290",
"1684649498.489838760",
"1684649498.489839171",
"1684649498.489839575",
"1684649498.489839994",
"1684649498.489840432",
"1684649498.489840943",
"1684649498.489841371",
"1684649498.489841843",
"1684649498.489909433",
"1684649498.489910036",
"1684649498.489910507",
"1684649498.489910947",
"1684649498.493019555","0.073292968"
"1684649498.496392339",
"1684649498.499651588",
"1684649498.513063530","0.026499200"
"1684649498.513076791","0.023239133"
"1684649498.513088361","0.023249190"
"1684649498.513092481","0.023250638"
"1684649498.513096385","0.016704046"
"1684649498.516442096",
"1684649498.519711225",
"1684649498.519712245",
"1684649498.519718687",
"1684649498.519719249",
"1684649498.519719561",
"1684649498.519719904",
"1684649498.519720194",
"1684649498.519720543",
"1684649498.519720865",
"1684649498.519721150",
"1684649498.519721695",
"1684649498.519722089",
"1684649498.519727644",
"1684649498.519728110",
"1684649498.519728924",
"1684649498.519813211",
"1684649498.519814526",
"1684649498.519815133",
"1684649498.519815746",
"1684649498.519816291",
"1684649498.519822718",
"1684649498.519823287",
"1684649498.519823753",
"1684649498.519824239",
"1684649498.519824692",
"1684649498.519825144",
"1684649498.519825554",
"1684649498.519826002",
"1684649498.533101160","0.016659064"
"1684649498.536468905",
"1684649498.536470157",
"1684649498.539713855",
"1684649498.553126237","0.033406676"
"1684649498.553137410","0.033415715"
"1684649498.553141394","0.033326868"
"1684649498.553145190","0.033321437"
"1684649498.553148809","0.033322807"
"1684649498.553152394","0.016682237"
"1684649498.556490098",
"1684649498.559773182",
"1684649498.559774164",
"1684649498.559774545",
"1684649498.559774930",
"1684649498.559775285",
"1684649498.559775651",
"1684649498.559780422",
"1684649498.559780749",
"1684649498.559781076",
"1684649498.559781383",
"1684649498.559781711",
"1684649498.559841424",
"1684649498.559855124",
"1684649498.559856105",
"1684649498.559856685",
"1684649498.559857339",
"1684649498.559857635",
"1684649498.559857972",
"1684649498.559858324",
"1684649498.559858663",
"1684649498.559858975",
"1684649498.559859306",
"1684649498.559859608",
"1684649498.559859910",
"1684649498.559860213",
"1684649498.559860510",
"1684649498.559860819",
"1684649498.559861108",
"1684649498.559861363",
"1684649498.559861865",
"1684649498.559862502",
"1684649498.559862997",
"1684649498.559944144",
"1684649498.559944800",
"1684649498.563012461",
"1684649498.592964917","0.036474819"
"1684649498.592977995","0.033136571"
"1684649498.592982007","0.033124035"
"1684649498.592985179","0.033125269"
"1684649498.593007012","0.033144510"
"1684649498.593010204","0.033065404"
"1684649498.599637814",
"1684649498.599638965",
"1684649498.599639361",
"1684649498.599645752",
"1684649498.599646171",
"1684649498.599646579",
"1684649498.599646899",
"1684649498.599647262",
"1684649498.599647618",
"1684649498.599647938",
"1684649498.599648253",
"1684649498.599648510",
"1684649498.599648794",
"1684649498.599649113",
"1684649498.599649366",
"1684649498.599650060",
"1684649498.599711026",
"1684649498.599711662",
"1684649498.599712106",
"1684649498.599712652",
"1684649498.599731057",
"1684649498.602905607",
"1684649498.602906568",
"1684649498.602906974",
"1684649498.602907338",
"1684649498.602907722",
"1684649498.602908071",
"1684649498.602908414",
"1684649498.602908863",
"1684649498.602909235",
"1684649498.602993590",
"1684649498.602995011",
"1684649498.602995534",
"1684649498.602995966",
"1684649498.602996330",
"1684649498.602996700",
"1684649498.602997134",
"1684649498.602997702",
"1684649498.602997992",
"1684649498.602998301",
"1684649498.602998591",
"1684649498.632999489","0.033353737"
"1684649498.633013717","0.033364923"
"1684649498.633018963","0.033306311"
"1684649498.633022734","0.030115012"
"1684649498.633026617","0.030031606"
"1684649498.633030413","0.030033279"
"1684649498.633034127","0.030035536"
"1684649498.696780950",
"1684649498.703678050",
"1684649498.703679207",
"1684649498.703679588",
"1684649498.703679972",
"1684649498.703680347",
"1684649498.703688515",
"1684649498.703688915",
"1684649498.703689264",
"1684649498.703689587",
"1684649498.703689931",
"1684649498.703690236",
"1684649498.703690572",
"1684649498.703691141",
"1684649498.703691462",
"1684649498.703691740",
"1684649498.703692040",
"1684649498.703692334",
"1684649498.703692644",
"1684649498.703692940",
"1684649498.703693259",
"1684649498.703693551",
"1684649498.703693872",
"1684649498.703694172",
"1684649498.703763991",
"1684649498.703769726",
"1684649498.703770418",
"1684649498.703770966",
"1684649498.703771589",
"1684649498.703772138",
"1684649498.703772706",
"1684649498.733001285","0.029320938"
"1684649498.733018562","0.029327421"
"1684649498.733023020","0.029330376"
"1684649498.733026613","0.029333354"
"1684649498.733030452","0.029258314"
"1684649498.733034135","0.029261429"
"1684649500.182129738",
"1684649500.185417221","0.003287483"
"1684649500.394000649",
"1684649500.394005550",
"1684649500.394007334",
"1684649500.413069868","0.019062534"
"1684649500.413084259",
"1684649500.416389555","0.003305296"
"1684649501.482279164",
"1684649501.482314350",
"1684649501.485679683",
"1684649501.492305683","0.009991333"
"1684649501.492312774","0.006633091"
"1684649501.492313202",
"1684649501.492316038",
"1684649501.492316382",
"1684649501.492316736",
"1684649501.492318087",
"1684649501.495497200",
"1684649501.495498403",
"1684649501.495498861",
"1684649501.495500453",
"1684649501.513108756","0.020790669"
"1684649501.513130914","0.017630461"
"1684649501.516561360",
"1684649501.516562556",
"1684649501.516562968",
"1684649501.516563582",
"1684649501.516564227",
"1684649501.516564622",
"1684649501.516564978",
"1684649501.516568494",
"1684649501.516568867",
"1684649501.516569226",
"1684649501.516569506",
"1684649501.519743292",
"1684649501.553138449","0.036574867"
"1684649501.553150200","0.036585578"
"1684649501.553155935","0.036587441"
"1684649501.553159832","0.033416540"
"1684649501.556534112",
"1684649501.556535171",
"1684649501.556535584",
"1684649501.556535923",
"1684649501.556536319",
"1684649501.556538976",
"1684649501.556539354",
"1684649501.556555323",
"1684649501.559753063",
"1684649501.559754090",
"1684649501.559754514",
"1684649501.559758018",
"1684649501.559758389",
"1684649501.559758743",
"1684649501.559759069",
"1684649501.559759459",
"1684649501.573107672","0.016571749"
"1684649501.576468265",
"1684649501.661058059",
"1684649501.661060308",
"1684649501.661060739",
"1684649501.661061050",
"1684649501.968267119",
"1684649502.480276814",
"1684649502.611183880","1.051424421"
"1684649502.611207958","1.034739693"
"1684649502.614695878",
"1684649502.614704617",
"1684649502.614711057",
"1684649502.631267194",
"1684649502.651217198",
"1684649502.651249632",
"1684649502.654657314",
"1684649502.654659078",
"1684649502.654661261",
"1684649502.654663161",
"1684649502.654668539",
"1684649502.657875791",
"1684649502.691142064","1.030084005"
"1684649502.691158584","1.030098276"
"1684649502.691164986","1.030104247"
"1684649502.691176686",
"1684649502.691182381","0.036519220"
"1684649502.691187772","0.033311981"
"1684649502.787534063",
"1684649502.787536614",
"1684649502.787537043",
"1684649502.787537408",
"1684649502.787537775",
"1684649502.787538116",
"1684649502.787543231",
"1684649502.787543824",
"1684649502.787544164",
"1684649502.787544443",
"1684649502.787544764",
"1684649502.787545078",
"1684649502.811142649","0.023605606"
"1684649502.811159286","0.023615122"
"1684649502.811165727","0.023620649"
"1684649502.814551660",
"1684649502.814552858",
"1684649502.814565838",
"1684649502.817763809",
"1684649502.817764917",
"1684649502.817765295",
"1684649502.817765657",
"1684649502.817769041",
"1684649502.817769426",
"1684649502.817769775",
"1684649502.851161533","0.036595695"
"1684649502.851176467","0.033410810"
"1684649502.851182850","0.033413075"
"1684649502.854531856",
"1684649502.854535727",
"1684649502.854536490",
"1684649502.854537071",
"1684649502.854543195",
"1684649502.854543690",
"1684649502.854544140",
"1684649502.854544608",
"1684649502.854545016",
"1684649502.854562175",
"1684649502.854562724",
"1684649502.854582408",
"1684649502.857749203",
"1684649502.891226576","0.036689505"
"1684649502.891246450","0.036684275"
"1684649502.891253801","0.033504598"
"1684649502.894574675",
"1684649502.894576980",
"1684649502.894577491",
"1684649502.894577849",
"1684649502.894583596",
"1684649502.894584007",
"1684649502.894584379",
"1684649502.894584769",
"1684649502.894585082",
"1684649502.894585414",
"1684649502.894599624",
"1684649502.894600098",
"1684649502.894600458",
"1684649502.931213403","0.036635912"
"1684649502.931228577","0.036628119"
"1684649502.934586848",
"1684649502.934588810",
"1684649502.934589364",
"1684649502.934595953",
"1684649502.934596479",
"1684649502.934596823",
"1684649502.934597137",
"1684649502.934597812",
"1684649502.934598198",
"1684649502.934598505",
"1684649502.934598801",
"1684649502.934599082",
"1684649502.937774095",
"1684649502.971186141","0.036596777"
"1684649502.971203406","0.036604901"
"1684649502.971208199","0.036609117"
"1684649502.974476395",
"1684649502.974477691",
"1684649502.974478142",
"1684649502.974478545",
"1684649502.974481896",
"1684649502.974482384",
"1684649502.974482794",
"1684649502.977733138",
"1684649502.977734445",
"1684649502.977734963",
"1684649502.977735432",
"1684649502.977735879",
"1684649502.977736326",
"1684649502.991260707","0.016782565"
"1684649502.995397060",
"1684649502.995398214",
"1684649502.995398994",
"1684649502.995399372",
"1684649503.011233948","0.033500810"
"1684649503.011245966","0.033510087"
"1684649503.014537912",
"1684649503.014544430",
"1684649503.014544840",
"1684649503.014545236",
"1684649503.014545596",
"1684649503.014545920",
"1684649503.014546220",
"1684649503.014550914",
"1684649503.017778415",
"1684649503.031052317","0.035653323"
"1684649503.034377277",
"1684649503.034378415",
"1684649503.034378896",
"1684649503.034379296",
"1684649503.051124374","0.036579534"
"1684649503.051148584","0.033370169"
"1684649503.051154998","0.016776102"
"1684649503.054484521",
"1684649503.057733221",
"1684649503.057734338",
"1684649503.057734759",
"1684649503.057739063",
"1684649503.057739552",
"1684649503.057739929",
"1684649503.057740267",
"1684649503.057741004",
"1684649503.057741385",
"1684649503.057750992",
"1684649503.057753377",
"1684649503.057753685",
"1684649503.091107794","0.036623273"
"1684649503.091120710","0.033369718"
"1684649503.091126647","0.033372962"
"1684649503.094433728",
"1684649503.094435231",
"1684649503.094440183",
"1684649503.094440590",
"1684649503.094440971",
"1684649503.094441351",
"1684649503.094441707",
"1684649503.094442037",
"1684649503.094442335",
"1684649503.094442655",
"1684649503.097658522",
"1684649503.097659585",
"1684649503.097660017",
"1684649503.097660336",
"1684649503.111128901","0.016688718"
"1684649503.114433993",
"1684649503.114435449",
"1684649503.117685196",
"1684649503.131126859","0.033466842"
"1684649503.131137332","0.016703339"
"1684649503.134419640",
"1684649503.134421032",
"1684649503.134421607",
"1684649503.134422158",
"1684649503.134422709",
"1684649503.134423249",
"1684649503.134427555",
"1684649503.134427973",
"1684649503.134428306",
"1684649503.134446406",
"1684649503.137652823",
"1684649503.137653799",
"1684649503.151085277","0.033400081"
"1684649503.154366876",
"1684649503.154368066",
"1684649503.171130635","0.036708477"
"1684649503.171140862","0.033487063"
"1684649503.171145990","0.016777924"
"1684649503.174420947",
"1684649503.174422229",
"1684649503.174422625",
"1684649503.174423004",
"1684649503.174423370",
"1684649503.174427044",
"1684649503.174427405",
"1684649503.174427762",
"1684649503.174428510",
"1684649503.174428818",
"1684649503.177666043",
"1684649503.177667224",
"1684649503.177667619",
"1684649503.177670273",
"1684649503.177670793",
"1684649503.211166621","0.036743996"
"1684649503.211180476","0.036751966"
"1684649503.211186207","0.033515414"
"1684649503.214493274",
"1684649503.214495289",
"1684649503.214495953",
"1684649503.214531073",
"1684649503.214531682",
"1684649503.214532045",
"1684649503.214532352",
"1684649503.214535152",
"1684649503.214535452",
"1684649503.214535771",
"1684649503.217734377",
"1684649503.217735549",
"1684649503.217735974",
"1684649503.217736330",
"1684649503.217736721",
"1684649503.231181468","0.016685515"
"1684649503.234516748",
"1684649503.234518046",
"1684649503.234518451",
"1684649503.251119361","0.036584209"
"1684649503.251130002","0.033393672"
"1684649503.254405903",
"1684649503.254407450",
"1684649503.254422568",
"1684649503.257665624",
"1684649503.257666663",
"1684649503.257671065",
"1684649503.257671542",
"1684649503.257671871",
"1684649503.257672184",
"1684649503.257672542",
"1684649503.257672844",
"1684649503.271170787","0.036652336"
"1684649503.271181906","0.016759338"
"1684649503.274445006",
"1684649503.274446340",
"1684649503.274446807",
"1684649503.274447418",
"1684649503.274450829",
"1684649503.274451254",
"1684649503.277686678",
"1684649503.291168867","0.033496996"
"1684649503.291188418","0.033515876"
"1684649503.297744388",
"1684649503.297745768",
"1684649503.297746160",
"1684649503.297746504",
"1684649503.297746862",
"1684649503.297747252",
"1684649503.297747623",
"1684649503.311179674","0.036732867"
"1684649503.311192020","0.033505342"
"1684649503.311197723","0.013451219"
"1684649503.314495091",
"1684649503.317776920",
"1684649503.317777957",
"1684649503.317778349",
"1684649503.317781560",
"1684649503.317781930",
"1684649503.317782280",
"1684649503.317782569",
"1684649503.317785444",
"1684649503.317785765",
"1684649503.317786082",
"1684649503.317786393",
"1684649503.331160189","0.033412566"
"1684649503.334462385",
"1684649503.337724290",
"1684649503.337725166",
"1684649503.351209092","0.033427532"
"1684649503.351221341","0.033434948"
"1684649503.354492175",
"1684649503.357767845",
"1684649503.357768857",
"1684649503.357769239",
"1684649503.357769654",
"1684649503.357772630",
"1684649503.357773089",
"1684649503.357773442",
"1684649503.357773796",
"1684649503.357786834",
"1684649503.357787377",
"1684649503.357787742",
"1684649503.371131231","0.033406065"
"1684649503.374559782",
"1684649503.377657696",
"1684649503.377658399",
"1684649503.391106970","0.033337731"
"1684649503.391123712","0.033336878"
"1684649503.391131489","0.033343747"
"1684649503.394455807",
"1684649503.394457681",
"1684649503.394458116",
"1684649503.394458565",
"1684649503.394460840",
"1684649503.394473491",
"1684649503.397725203",
"1684649503.397728191",
"1684649503.397728593",
"1684649503.397729105",
"1684649503.397729477",
"1684649503.397729901",
