frame.time_epoch,tcp.analysis.ack_rtt
"1684649174.391325514",
"1684649174.391326282",
"1684649174.391326610",
"1684649174.391326998",
"1684649174.391327353",
"1684649174.391327666",
"1684649174.391328020",
"1684649174.391386067",
"1684649174.391386586",
"1684649174.391387102",
"1684649174.394561903",
"1684649174.407902064","0.036555223"
"1684649174.407913381","0.016586771"
"1684649174.411338217",
"1684649174.411342131",
"1684649174.411342868",
"1684649174.411343535",
"1684649174.411349150",
"1684649174.411349571",
"1684649174.411349918",
"1684649174.411350207",
"1684649174.414548267",
"1684649174.427994677","0.033432774"
"1684649174.428007082","0.016663547"
"1684649174.431396686",
"1684649174.431398295",
"1684649174.431398750",
"1684649174.431399140",
"1684649174.431399546",
"1684649174.431399938",
"1684649174.431400361",
"1684649174.431400788",
"1684649174.431468187",
"1684649174.431468899",
"1684649174.431469273",
"1684649174.434628780",
"1684649174.447956652","0.033408385"
"1684649174.447968478","0.016569338"
"1684649174.451409094",
"1684649174.451410424",
"1684649174.451410858",
"1684649174.451411263",
"1684649174.451411648",
"1684649174.451415051",
"1684649174.451415438",
"1684649174.451415760",
"1684649174.451416096",
"1684649174.454595334",
"1684649174.467950048","0.033321268"
"1684649174.467961705","0.016550442"
"1684649174.471327586",
"1684649174.471328928",
"1684649174.471329338",
"1684649174.471329712",
"1684649174.471330056",
"1684649174.471330388",
"1684649174.471330741",
"1684649174.471331065",
"1684649174.471391448",
"1684649174.471391931",
"1684649174.471392227",
"1684649174.474585177",
"1684649174.488014848","0.033419514"
"1684649174.488025877","0.016696165"
"1684649174.491415510",
"1684649174.491416698",
"1684649174.491417107",
"1684649174.491417822",
"1684649174.491418235",
"1684649174.491418605",
"1684649174.491421015",
"1684649174.491421394",
"1684649174.491476950",
"1684649174.491477792",
"1684649174.494659765",
"1684649174.508223842","0.033638665"
"1684649174.508249619","0.016831797"
"1684649174.511667356",
"1684649174.511669910",
"1684649174.511670288",
"1684649174.511670624",
"1684649174.511670987",
"1684649174.511671361",
"1684649174.511672012",
"1684649174.511672347",
"1684649174.511732703",
"1684649174.511733126",
"1684649174.511733444",
"1684649174.511733756",
"1684649174.527879434","0.033219669"
"1684649174.527900670","0.016230046"
"1684649174.531304739",
"1684649174.531306722",
"1684649174.531307099",
"1684649174.531307439",
"1684649174.531307773",
"1684649174.531308200",
"1684649174.531308922",
"1684649174.531312402",
"1684649174.531312896",
"1684649174.531313251",
"1684649174.531378553",
"1684649174.531379525",
"1684649174.548034815","0.036301059"
"1684649174.548057249","0.016749810"
"1684649174.551473773",
"1684649174.551476076",
"1684649174.551476533",
"1684649174.551477188",
"1684649174.551477558",
"1684649174.551477935",
"1684649174.551478318",
"1684649174.551478754",
"1684649174.551543224",
"1684649174.551544113",
"1684649174.551544504",
"1684649174.554694732",
"1684649174.567877753","0.036498228"
"1684649174.571347836",
"1684649174.571349631",
"1684649174.571350390",
"1684649174.571350747",
"1684649174.571351068",
"1684649174.571351466",
"1684649174.571351808",
"1684649174.571352173",
"1684649174.587930883","0.036453695"
"1684649174.587948845","0.033254113"
"1684649174.587957002","0.016606255"
"1684649174.591353013",
"1684649174.591355912",
"1684649174.591356486",
"1684649174.591357029",
"1684649174.591360876",
"1684649174.591371286",
"1684649174.591371595",
"1684649174.591371961",
"1684649174.591372273",
"1684649174.591372579",
"1684649174.591372919",
"1684649174.591373240",
"1684649174.591373490",
"1684649174.591429465",
"1684649174.591429835",
"1684649174.591430157",
"1684649174.594570133",
"1684649174.607912702","0.036560529"
"1684649174.607931698","0.016574669"
"1684649174.611343359",
"1684649174.611344988",
"1684649174.611345599",
"1684649174.611346143",
"1684649174.611351558",
"1684649174.611351938",
"1684649174.611352301",
"1684649174.611352686",
"1684649174.611353033",
"1684649174.627922963","0.033352830"
"1684649174.627940387","0.016594244"
"1684649174.631329973",
"1684649174.631337770",
"1684649174.631338184",
"1684649174.631338568",
"1684649174.631338901",
"1684649174.631341801",
"1684649174.631342373",
"1684649174.631342865",
"1684649174.631343656",
"1684649174.631344235",
"1684649174.631344782",
"1684649174.631345616",
"1684649174.631346108",
"1684649174.631408254",
"1684649174.631408704",
"1684649174.631408997",
"1684649174.634646230",
"1684649174.647974565","0.036621532"
"1684649174.648003654","0.016665086"
"1684649174.651378871",
"1684649174.651380335",
"1684649174.651381066",
"1684649174.651381378",
"1684649174.651381762",
"1684649174.651385361",
"1684649174.651385739",
"1684649174.651386117",
"1684649174.651386456",
"1684649174.651386813",
"1684649174.668029351","0.033383121"
"1684649174.668047947","0.016666569"
"1684649174.671423447",
"1684649174.671424740",
"1684649174.671425156",
"1684649174.671425503",
"1684649174.671425860",
"1684649174.671426215",
"1684649174.671426550",
"1684649174.671426895",
"1684649174.671427266",
"1684649174.671427587",
"1684649174.671491295",
"1684649174.671491790",
"1684649174.674712034",
"1684649174.674717940",
"1684649174.674718345",
"1684649174.674718733",
"1684649174.674719112",
"1684649174.687976782","0.036589969"
"1684649174.687994022","0.016568519"
"1684649174.689431608",
"1684649174.692745469",
"1684649174.692746532",
"1684649174.692746903",
"1684649174.692747256",
"1684649174.692747584",
"1684649174.692750946",
"1684649174.692751314",
"1684649174.692751629",
"1684649174.692751963",
"1684649174.692752292",
"1684649174.707964006","0.033251972"
"1684649174.707978670","0.033259937"
"1684649174.707984978","0.018553370"
"1684649174.707988724","0.015237095"
"1684649174.711428510",
"1684649174.711433513",
"1684649174.711433863",
"1684649174.711434238",
"1684649174.711434609",
"1684649174.711434994",
"1684649174.711435356",
"1684649174.711438385",
"1684649174.711438775",
"1684649174.711439123",
"1684649174.711484530",
"1684649174.711484924",
"1684649174.714705964",
"1684649174.714707101",
"1684649174.714711502",
"1684649174.714711937",
"1684649174.714712295",
"1684649174.714712614",
"1684649174.714712883",
"1684649174.714713213",
"1684649174.714713549",
"1684649174.714713864",
"1684649174.714714149",
"1684649174.727929893","0.035177601"
"1684649174.727945870","0.016511632"
"1684649174.731405749",
"1684649174.731406943",
"1684649174.731410096",
"1684649174.731410486",
"1684649174.731410831",
"1684649174.731411135",
"1684649174.747942406","0.036457482"
"1684649174.747953605","0.033240722"
"1684649174.747956932","0.033242783"
"1684649174.747959893","0.016549407"
"1684649174.751413044",
"1684649174.751414264",
"1684649174.751414688",
"1684649174.751415045",
"1684649174.751418303",
"1684649174.751418700",
"1684649174.751419060",
"1684649174.751419363",
"1684649174.751428638",
"1684649174.751428978",
"1684649174.754649635",
"1684649174.754650806",
"1684649174.754651201",
"1684649174.754651597",
"1684649174.754651974",
"1684649174.754654549",
"1684649174.754662083",
"1684649174.754662399",
"1684649174.754662749",
"1684649174.754663051",
"1684649174.754722858",
"1684649174.754724139",
"1684649174.754724522",
"1684649174.754725914",
"1684649174.767908177","0.036497042"
"1684649174.767923423","0.016508378"
"1684649174.771408518",
"1684649174.771409777",
"1684649174.771413396",
"1684649174.771414185",
"1684649174.771414511",
"1684649174.771414816",
"1684649174.771415116",
"1684649174.788000008","0.033337609"
"1684649174.788013014","0.033287100"
"1684649174.788051457","0.016637272"
"1684649174.791515333",
"1684649174.794718982",
"1684649174.794720097",
"1684649174.794720499",
"1684649174.794720870",
"1684649174.794727142",
"1684649174.794727502",
"1684649174.794727815",
"1684649174.794728118",
"1684649174.794728406",
"1684649174.794728648",
"1684649174.794728968",
"1684649174.794729286",
"1684649174.794729601",
"1684649174.794803972",
"1684649174.794804652",
"1684649174.794805031",
"1684649174.794805372",
"1684649174.794805702",
"1684649174.794806097",
"1684649174.794808934",
"1684649174.794809333",
"1684649174.794809672",
"1684649174.794810006",
"1684649174.807974373","0.036559257"
"1684649174.811479153",
"1684649174.811480303",
"1684649174.811480680",
"1684649174.811481042",
"1684649174.828036139","0.033315269"
"1684649174.828047583","0.033319465"
"1684649174.828051066","0.033247094"
"1684649174.828054387","0.033248290"
"1684649174.828067733","0.033257727"
"1684649174.831415982",
"1684649174.831417381",
"1684649174.831417777",
"1684649174.831418151",
"1684649174.831418789",
"1684649174.831419158",
"1684649174.831422081",
"1684649174.831422428",
"1684649174.831422746",
"1684649174.831489484",
"1684649174.831490214",
"1684649174.831490564",
"1684649174.831490909",
"1684649174.831491261",
"1684649174.834767033",
"1684649174.834768309",
"1684649174.834768696",
"1684649174.834769075",
"1684649174.834769437",
"1684649174.834769795",
"1684649174.834770170",
"1684649174.834770564",
"1684649174.834770959",
"1684649174.834771284",
"1684649174.834771570",
"1684649174.847870207","0.036389527"
"1684649174.851238277",
"1684649174.854505525",
"1684649174.854506534",
"1684649174.867852331","0.036434180"
"1684649174.867868817","0.036446389"
"1684649174.871250402",
"1684649174.871251719",
"1684649174.871252092",
"1684649174.871252444",
"1684649174.871252782",
"1684649174.871256006",
"1684649174.871256380",
"1684649174.871256730",
"1684649174.871269783",
"1684649174.871270093",
"1684649174.887929764","0.056438503"
"1684649174.891256073",
"1684649174.891257242",
"1684649174.891257646",
"1684649174.891257990",
"1684649174.891258328",
"1684649174.894498390",
"1684649174.967943059","0.133173622"
"1684649174.967963557","0.113458032"
"1684649174.967967286","0.096714504"
"1684649174.967970630","0.076714557"
"1684649174.967973830","0.076715502"
"1684649174.971329766",
"1684649174.971331811",
"1684649174.971332200",
"1684649174.971332561",
"1684649174.971332939",
"1684649174.971333292",
"1684649174.971350735",
"1684649174.974585809",
"1684649174.974587116",
"1684649174.974587534",
"1684649174.974587900",
"1684649174.974588252",
"1684649174.974588611",
"1684649174.974588945",
"1684649174.974589360",
"1684649174.974589783",
"1684649174.974590108",
"1684649174.974590838",
"1684649174.974591187",
"1684649174.974611291",
"1684649174.974611747",
"1684649174.974612432",
"1684649174.974612714",
"1684649174.974613031",
"1684649174.974613323",
"1684649174.974613615",
"1684649174.974614191",
"1684649174.974631471",
"1684649174.974631893",
"1684649174.974632307",
"1684649175.007915331","0.036585565"
"1684649175.007939511","0.033353702"
"1684649175.007944655","0.033357121"
"1684649175.011289646",
"1684649175.011293702",
"1684649175.011299794",
"1684649175.011300398",
"1684649175.011300898",
"1684649175.011301315",
"1684649175.011301700",
"1684649175.011302545",
"1684649175.011302917",
"1684649175.011313000",
"1684649175.011313433",
"1684649175.014681264",
"1684649175.027995307","0.053406362"
"1684649175.028019168","0.053428330"
"1684649175.028027681","0.053414967"
"1684649175.028033442","0.053401135"
"1684649175.031300647",
"1684649175.031302516",
"1684649175.031302964",
"1684649175.031303465",
"1684649175.031308236",
"1684649175.031308758",
"1684649175.031309157",
"1684649175.031309556",
"1684649175.031338370",
"1684649175.031341513",
"1684649175.031342112",
"1684649175.031342644",
"1684649175.031343149",
"1684649175.031347057",
"1684649175.031347602",
"1684649175.034558317",
"1684649175.034560673",
"1684649175.034561246",
"1684649175.034562199",
"1684649175.034562708",
"1684649175.034563225",
"1684649175.048057626","0.036756728"
"1684649175.048090998","0.036777565"
"1684649175.048096551","0.016795904"
"1684649175.051412659",
"1684649175.051415234",
"1684649175.051415853",
"1684649175.051424134",
"1684649175.051424679",
"1684649175.051425101",
"1684649175.051425591",
"1684649175.051426285",
"1684649175.051426753",
"1684649175.051427144",
"1684649175.051427542",
"1684649175.051438902",
"1684649175.054634153",
"1684649175.067937684","0.036599314"
"1684649175.067952184","0.036605127"
"1684649175.067960792","0.033398084"
"1684649175.071232165",
"1684649175.071234702",
"1684649175.071235229",
"1684649175.071235725",
"1684649175.071236255",
"1684649175.071236762",
"1684649175.071237284",
"1684649175.071237760",
"1684649175.071238252",
"1684649175.071281270",
"1684649175.071282244",
"1684649175.071282928",
"1684649175.071283538",
"1684649175.071284204",
"1684649175.071284765",
"1684649175.071285320",
"1684649175.071285828",
"1684649175.071301222",
"1684649175.074488886",
"1684649175.074490532",
"1684649175.087950392","0.036525713"
"1684649175.087962840","0.036535696"
"1684649175.087970005","0.033335852"
"1684649175.091286554",
"1684649175.091298646",
"1684649175.091299447",
"1684649175.091299969",
"1684649175.091300431",
"1684649175.091300881",
"1684649175.091301635",
"1684649175.091302083",
"1684649175.091302565",
"1684649175.091303028",
"1684649175.091303493",
"1684649175.091303938",
"1684649175.091331556",
"1684649175.094506486",
"1684649175.094507973",
"1684649175.107961263","0.036725008"
"1684649175.107977145","0.036695875"
"1684649175.107981681","0.036696916"
"1684649175.107985580","0.033496694"
"1684649175.111300132",
"1684649175.111301426",
"1684649175.111301822",
"1684649175.111302206",
"1684649175.111302582",
"1684649175.111302949",
"1684649175.111303713",
"1684649175.111304134",
"1684649175.111304492",
"1684649175.111304754",
"1684649175.111333017",
"1684649175.111333532",
"1684649175.111333898",
"1684649175.111334217",
"1684649175.111334523",
"1684649175.111334836",
"1684649175.111335138",
"1684649175.114536903",
"1684649175.114540349",
"1684649175.114540767",
"1684649175.127965623","0.036666176"
"1684649175.127979890","0.036677325"
"1684649175.127985702","0.016685570"
"1684649175.127989504","0.016687298"
"1684649175.131273121",
"1684649175.131274390",
"1684649175.131274743",
"1684649175.131275083",
"1684649175.131279418",
"1684649175.131279873",
"1684649175.131280244",
"1684649175.131280586",
"1684649175.131280929",
"1684649175.131281288",
"1684649175.131281528",
"1684649175.134526946",
"1684649175.134528130",
"1684649175.134528540",
"1684649175.134528909",
"1684649175.134529313",
"1684649175.134529678",
"1684649175.134530025",
"1684649175.134530391",
"1684649175.134530849",
"1684649175.134531186",
"1684649175.148077879","0.036744862"
"1684649175.148089913","0.036755077"
"1684649175.148095273","0.033554506"
"1684649175.148099078","0.016824335"
"1684649175.151367243",
"1684649175.151368499",
"1684649175.151368859",
"1684649175.151369242",
"1684649175.151369617",
"1684649175.151369996",
"1684649175.151370372",
"1684649175.151370794",
"1684649175.151371312",
"1684649175.151371635",
"1684649175.151382683",
"1684649175.151383063",
"1684649175.154622016",
"1684649175.154623612",
"1684649175.154628477",
"1684649175.154628947",
"1684649175.154629300",
"1684649175.154629766",
"1684649175.154630158",
"1684649175.154630516",
"1684649175.168020730","0.036739202"
"1684649175.168031999","0.033503090"
"1684649175.168035604","0.033504755"
"1684649175.168038935","0.016670076"
"1684649175.171328481",
"1684649175.171329758",
"1684649175.171330175",
"1684649175.171330509",
"1684649175.171330877",
"1684649175.171331259",
"1684649175.174588812",
"1684649175.174590160",
"1684649175.174590584",
"1684649175.174590984",
"1684649175.174591358",
"1684649175.174591705",
"1684649175.174595385",
"1684649175.174595779",
"1684649175.174596155",
"1684649175.174596495",
"1684649175.174596869",
"1684649175.174612857",
"1684649175.174613218",
"1684649175.174613567",
"1684649175.174643299",
"1684649175.174643601",
"1684649175.187935310","0.036564516"
"1684649175.187947561","0.033323949"
"1684649175.187952987","0.033322471"
"1684649175.191261909",
"1684649175.191263442",
"1684649175.191263933",
"1684649175.191264368",
"1684649175.191264788",
"1684649175.191266904",
"1684649175.191267445",
"1684649175.191284854",
"1684649175.191285214",
"1684649175.191285587",
"1684649175.191285890",
"1684649175.191286201",
"1684649175.191286552",
"1684649175.191286949",
"1684649175.191287564",
"1684649175.191287908",
"1684649175.194476001",
"1684649175.207893531","0.036563356"
"1684649175.207905132","0.033314548"
"1684649175.211227813",
"1684649175.211229065",
"1684649175.211229429",
"1684649175.211233974",
"1684649175.211234424",
"1684649175.211234749",
"1684649175.211235048",
"1684649175.211235359",
"1684649175.211235629",
"1684649175.211235958",
"1684649175.228004228","0.053408073"
"1684649175.228018082","0.053374481"
"1684649175.228023480","0.036756035"
"1684649175.228027181","0.036739617"
"1684649175.228032521","0.033556520"
"1684649175.234568800",
"1684649175.234577614",
"1684649175.234578108",
"1684649175.234578637",
"1684649175.234579075",
"1684649175.234579447",
"1684649175.234579876",
"1684649175.234580382",
"1684649175.234580765",
"1684649175.234594059",
"1684649175.237836112",
"1684649175.237838834",
"1684649175.237839270",
"1684649175.237839626",
"1684649175.237839988",
"1684649175.237840361",
"1684649175.237840750",
"1684649175.237841067",
"1684649175.237878847",
"1684649175.237879561",
"1684649175.237879945",
"1684649175.237880258",
"1684649175.237880615",
"1684649175.237880972",
"1684649175.237881266",
"1684649175.237881518",
"1684649175.237882188",
"1684649175.237882535",
"1684649175.237882863",
"1684649175.237883170",
"1684649175.237883448",
"1684649175.247892587","0.036663158"
"1684649175.247908654","0.036672696"
"1684649175.251215852",
"1684649175.251217189",
"1684649175.251217852",
"1684649175.251223243",
"1684649175.251223743",
"1684649175.251224135",
"1684649175.251224475",
"1684649175.251224779",
"1684649175.251225080",
"1684649175.254440424",
"1684649175.267923469","0.033345855"
"1684649175.267935013","0.033354631"
"1684649175.267945511","0.030105523"
"1684649175.267955776","0.030073588"
"1684649175.267964065","0.030080895"
"1684649175.271239359",
"1684649175.271240681",
"1684649175.271245231",
"1684649175.271245868",
"1684649175.271246286",
"1684649175.271246560",
"1684649175.271246886",
"1684649175.271247183",
"1684649175.271247497",
"1684649175.271247792",
"1684649175.274516282",
"1684649175.274517563",
"1684649175.274517976",
"1684649175.274518383",
"1684649175.274518933",
"1684649175.274519314",
"1684649175.274527309",
"1684649175.274527751",
"1684649175.274528115",
"1684649175.274528698",
"1684649175.274529088",
"1684649175.274529361",
"1684649175.274529695",
"1684649175.274530049",
"1684649175.274530356",
"1684649175.274530682",
"1684649175.274530961",
"1684649175.274531269",
"1684649175.274531586",
"1684649175.274531859",
"1684649175.274532182",
"1684649175.287924380","0.036700637"
"1684649175.287935905","0.036710825"
"1684649175.287939525","0.016694294"
"1684649175.291277289",
"1684649175.291278470",
"1684649175.291278882",
"1684649175.291279197",
"1684649175.291279566",
"1684649175.291279923",
"1684649175.291280301",
"1684649175.291280984",
"1684649175.291281338",
"1684649175.291281702",
"1684649175.291282069",
"1684649175.291295019",
"1684649175.294506789",
"1684649175.294507933",
"1684649175.294508317",
"1684649175.307914119","0.036666622"
"1684649175.307923725","0.033405342"
"1684649175.307934306","0.033405608"
"1684649175.307945316","0.033414355"
"1684649175.307953894","0.033421712"
"1684649175.307967477","0.016686493"
"1684649175.311215413",
"1684649175.314505790",
"1684649175.314506968",
"1684649175.314507394",
"1684649175.314507772",
"1684649175.314508177",
"1684649175.314508569",
"1684649175.314508934",
"1684649175.314509413",
"1684649175.314509737",
"1684649175.314547817",
"1684649175.314548347",
"1684649175.314548683",
"1684649175.314549025",
"1684649175.314549319",
"1684649175.314549624",
"1684649175.314549915",
"1684649175.314550213",
"1684649175.314550571",
"1684649175.314550873",
"1684649175.314551176",
"1684649175.314551464",
"1684649175.314551758",
"1684649175.314552088",
"1684649175.314552422",
"1684649175.314619009",
"1684649175.314627806",
"1684649175.314628126",
"1684649175.314628496",
"1684649175.314628807",
"1684649175.314629122",
"1684649175.314629431",
"1684649175.314629784",
"1684649175.314630142",
"1684649175.314630823",
"1684649175.314631418",
"1684649175.316850392","0.025568690"
"1684649175.317744786",
"1684649175.321021768",
"1684649175.321023034",
"1684649175.324262654",
"1684649175.324879542","0.030371225"
"1684649175.327547247",
"1684649175.327548467",
"1684649175.327548850",
"1684649175.327549186",
"1684649175.327549550",
"1684649175.332819509","0.018312115"
"1684649175.336115882",
"1684649175.336117002",
"1684649175.336117391",
"1684649175.336117775",
"1684649175.347970181","0.033461247"
"1684649175.347981576","0.033432257"
"1684649175.351303250",
"1684649175.351304539",
"1684649175.351304948",
"1684649175.351305287",
"1684649175.351309629",
"1684649175.351310064",
"1684649175.351310412",
"1684649175.351310697",
"1684649175.351311010",
"1684649175.351311315",
"1684649175.351313359",
"1684649175.367950965","0.053399789"
"1684649175.367963121","0.053410699"
"1684649175.367971062","0.053340239"
"1684649175.367982812","0.043720158"
"1684649175.367994540","0.031878658"
"1684649175.368006882","0.031889107"
"1684649175.371271435",
"1684649175.371272748",
"1684649175.371273136",
"1684649175.371273503",
"1684649175.371273859",
"1684649175.371274551",
"1684649175.371274990",
"1684649175.371275367",
"1684649175.374534056",
"1684649175.374535412",
"1684649175.374535814",
"1684649175.374540326",
"1684649175.374540778",
"1684649175.374541111",
"1684649175.374541818",
"1684649175.374542123",
"1684649175.374542424",
"1684649175.374542731",
"1684649175.374543064",
"1684649175.374543338",
"1684649175.374543660",
"1684649175.374592368",
"1684649175.374593052",
"1684649175.374593479",
"1684649175.374593895",
"1684649175.374594280",
"1684649175.374594653",
"1684649175.374595011",
"1684649175.374600623",
"1684649175.374601090",
"1684649175.374601483",
"1684649175.374601870",
"1684649175.374602253",
"1684649175.374602637",
"1684649175.374602991",
"1684649175.374603326",
"1684649175.387989463","0.036684515"
"1684649175.388003307","0.036689948"
"1684649175.388014229","0.016741093"
"1684649175.391295957",
"1684649175.391297137",
"1684649175.391297488",
"1684649175.391305103",
"1684649175.391305552",
"1684649175.391305890",
"1684649175.391306200",
"1684649175.391320460",
"1684649175.394550069",
"1684649175.394551200",
